error,error_type,time,memory
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[j]); ^~~~~~~~~~~~~~~~~ ",WA,0.038037278,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ problem1c.c:27:9: ",WA,0.026795699,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.026795699,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ problem1c.c:11:5: ",WA,0.025863448,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.025863448,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ problem1c.c:11:5: ",WA,0.02636841,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.02636841,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ problem1c.c:11:5: ",AC,0.033532402,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.033532402,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ problem1c.c:11:5: ",AC,0.032740559,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.032740559,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ problem1c.c:11:9: ",AC,0.035246983,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.035246983,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;a[i]); ^~~~~~~~~~~~~~~~~~ problem1c.c:13:3: ",WA,0.025219672,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;b[i]); ^~~~~~~~~~~~~~~~~~ ",WA,0.025219672,780
 return type of 'main' is not 'int' [-Wmain] void main() ^~~~ problem1c.c: In function 'main': problem1c.c:8:3: ,AC,0.029211265,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.029211265,780
" format '%s' expects argument of type 'char *', but argument 2 has type 'char (*)[50]' [-Wformat=] scanf(""%s"" ,&amp;s); ~^ ~~ 19cse102cie22c.c:7:13: ",WA,0.171769919,780
" format '%s' expects argument of type 'char *', but argument 2 has type 'char (*)[2]' [-Wformat=] scanf(""%s"" ,&amp;ch); ~^ ~~~ 19cse102cie22c.c:6:5: ",WA,0.171769919,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"" ,&amp;s); ^~~~~~~~~~~~~~~ 19cse102cie22c.c:7:5: ",WA,0.171769919,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"" ,&amp;ch); ^~~~~~~~~~~~~~~~ ",WA,0.171769919,780
" unused variable 't' [-Wunused-variable] int i,j,t=0,n; ^ 19cse102cie24c.c:7:5: ",AC,0.10518593799999999,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",a); ^~~~~~~~~~~~~ ",AC,0.10518593799999999,780
" unused variable 't' [-Wunused-variable] int i,j,t=0,n; ^ 19cse102cie24c.c:7:5: ",AC,0.102550869,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",a); ^~~~~~~~~~~~~ ",AC,0.102550869,780
" unused variable 't' [-Wunused-variable] int i,j,t=0,n; ^ 19cse102cie24c.c:7:5: ",AC,0.088064952,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",a); ^~~~~~~~~~~~~ ",AC,0.088064952,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",str) ; ^~~~~~~~~~~~~~~ 19cse102cie22c.c:9:5: ",WA,0.106080866,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",tosearch) ; ^~~~~~~~~~~~~~~~~~~~ ",WA,0.106080866,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie25c.c:10:16: ",AC,0.08846187999999999,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~ 19cse102cie25c.c:13:5: ",AC,0.08846187999999999,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;z); ^~~~~~~~~~~~~~ ",AC,0.08846187999999999,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie25c.c:10:16: ",AC,0.05191135999999999,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~ 19cse102cie25c.c:13:5: ",AC,0.05191135999999999,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;z); ^~~~~~~~~~~~~~ ",AC,0.05191135999999999,780
" unused variable 't' [-Wunused-variable] int i,j,t=0,n; ^ 19cse102cie24c.c:7:5: ",AC,0.064433899,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",a); ^~~~~~~~~~~~~ ",AC,0.064433899,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",a); ^~~~~~~~~~~~~ ",AC,0.10998751100000001,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ problem1c.c:13:9: ",AC,0.02682715,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.02682715,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ problem1c.c:27:9: ",AC,0.032630066,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.032630066,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ problem1c.c:11:9: ",AC,0.024455343,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.024455343,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ problem1c.c:11:9: ",AC,0.026317092,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.026317092,780
" unused variable 'j' [-Wunused-variable] int i,j; ^ 19cse102c.c:7:5: ",WA,0.034079691,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s[^\n]"",str); ^~~~~~~~~~~~~~~~~~~~ 19cse102c.c:8:11: ",WA,0.034079691,780
 'i' is used uninitialized in this function [-Wuninitialized] if(str[i]=='a' &amp;&amp; 'b' &amp;&amp; 'c' &amp;&amp; 'd' &amp;&amp; 'e' &amp;&amp; 'f' &amp;&amp; 'g' &amp;&amp; 'h' &amp;&amp; 'i' &amp;&amp; 'j' &amp;&amp; 'k' &amp;&amp; 'l' &amp;&amp; 'm' &amp;&amp; 'n' &amp;&amp; 'o' &amp;&amp; 'p' &amp;&amp; 'q' &amp;&amp; 'r' &amp;&amp; 's' &amp;&amp; 't' &amp;&amp; 'u' &amp;&amp; 'v' &amp;&amp; 'w' &amp;&amp; 'x' &amp;&amp; 'y' &amp;&amp; 'z' &amp;&amp; 'A' &amp;&amp; 'B' &amp;&amp; 'C' &amp;&amp; 'D' &amp;&amp; 'E' &amp;&amp; 'F' &amp;&amp; 'G' &amp;&amp; 'H' &amp;&amp; 'I' &amp;&amp; 'J' &amp;&amp; 'K' &amp;&amp; 'L' &amp;&amp; 'M' &amp;&amp; 'N' &amp;&amp; 'O' &amp;&amp; 'P' &amp;&amp; 'Q' &amp;&amp; 'R' &amp;&amp; 'S' &amp;&amp; 'T' &amp;&amp; 'U' &amp;&amp; 'V' &amp;&amp; 'W' &amp;&amp; 'X' &amp;&amp; 'Y' &amp;&amp; 'Z') ~~~^~~ ,WA,0.034079691,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;arr[i][j]); ^~~~~~~~~~~~~~~~~~~~~~~ ",TLE,4.0359392839999995,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;k); ^~~~~~ 19cse102cie26c.c:10:19: ",WA,0.058509738000000006,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;a[i][j]); ^~~~~~ 19cse102cie26c.c:4:5: ",WA,0.058509738000000006,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;n); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:6:5: ",WA,0.058509738000000006,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;k); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:7:5: ",WA,0.058509738000000006,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;l); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:10:13: ",WA,0.058509738000000006,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~~~ ",WA,0.058509738000000006,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;n) ; ^~~~~~~~~~~~~~~~ 19cse102cie27c.c:5:5: ",WA,0.066245158,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;p) ; ^~~~~~~~~~~~~~~~ 19cse102cie27c.c:6:5: ",WA,0.066245158,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;q) ; ^~~~~~~~~~~~~~~~ 19cse102cie27c.c:12:13: ",WA,0.066245158,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~ 19cse102cie27c.c:15:8: ",WA,0.066245158,780
 'sum' is used uninitialized in this function [-Wuninitialized] sum=sum+a[p][q] ; ~~~^~~~~~~~~~~~ ,WA,0.066245158,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;k); ^~~~~~ 19cse102cie26c.c:10:19: ",AC,0.054932537000000004,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;a[i][j]); ^~~~~~ 19cse102cie26c.c:4:5: ",AC,0.054932537000000004,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;n); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:6:5: ",AC,0.054932537000000004,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;k); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:7:5: ",AC,0.054932537000000004,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;l); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:10:13: ",AC,0.054932537000000004,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~~~ ",AC,0.054932537000000004,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;k); ^~~~~~ 19cse102cie27c.c:10:19: ",AC,0.07386073700000001,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;a[i][j]); ^~~~~~ 19cse102cie27c.c:4:5: ",AC,0.07386073700000001,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;n); ^~~~~~~~~~~~~~~~ 19cse102cie27c.c:6:5: ",AC,0.07386073700000001,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;k); ^~~~~~~~~~~~~~~~ 19cse102cie27c.c:7:5: ",AC,0.07386073700000001,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;l); ^~~~~~~~~~~~~~~~ 19cse102cie27c.c:10:13: ",AC,0.07386073700000001,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~~~ ",AC,0.07386073700000001,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;n) ; ^~~~~~~~~~~~~~~~ 19cse102cie27c.c:5:5: ",AC,0.051723238000000005,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;p,&amp;q) ; ^~~~~~~~~~~~~~~~~~~ 19cse102cie27c.c:11:13: ",AC,0.051723238000000005,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d "",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~~ 19cse102cie27c.c:14:8: ",AC,0.051723238000000005,780
 'sum' is used uninitialized in this function [-Wuninitialized] sum=sum+a[p][q] ; ~~~^~~~~~~~~~~~ ,AC,0.051723238000000005,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;k); ^~~~~~ 19cse102cie26c.c:10:19: ",AC,0.052150414,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;a[i][j]); ^~~~~~ 19cse102cie26c.c:4:5: ",AC,0.052150414,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;n); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:6:5: ",AC,0.052150414,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;k); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:7:5: ",AC,0.052150414,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;l); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:10:13: ",AC,0.052150414,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~~~ ",AC,0.052150414,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"" ,&amp;n); ^~~~~~~~~~~~~~~~~ 19cse102cie27c.c:5:5: ",AC,0.04908307,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"" ,&amp;p); ^~~~~~~~~~~~~~~ 19cse102cie27c.c:6:5: ",AC,0.04908307,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"" ,&amp;q); ^~~~~~~~~~~~~~~~~ 19cse102cie27c.c:10:13: ",AC,0.04908307,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d "" ,&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~~~ 19cse102cie27c.c:13:8: ",AC,0.04908307,780
 'sum' is used uninitialized in this function [-Wuninitialized] sum=sum+a[p][q]; ~~~^~~~~~~~~~~~ ,AC,0.04908307,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;k); ^~~~~~ 19cse102cie28c.c:10:19: ",WA,0.066415976,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;a[i][j]); ^~~~~~ 19cse102cie28c.c:4:5: ",WA,0.066415976,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;n); ^~~~~~~~~~~~~~~~ 19cse102cie28c.c:6:5: ",WA,0.066415976,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;k); ^~~~~~~~~~~~~~~~ 19cse102cie28c.c:7:5: ",WA,0.066415976,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;l); ^~~~~~~~~~~~~~~~ 19cse102cie28c.c:10:13: ",WA,0.066415976,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~~~ ",WA,0.066415976,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;k); ^~~~~~ 19cse102cie26c.c:11:19: ",AC,0.049007935,780
" unknown escape sequence: '\d' scanf(""%d\d"",&amp;a[i][j]); ^~~~~~ 19cse102cie26c.c:5:5: ",AC,0.049007935,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;n); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:7:5: ",AC,0.049007935,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;k); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:8:5: ",AC,0.049007935,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;l); ^~~~~~~~~~~~~~~~ 19cse102cie26c.c:11:13: ",AC,0.049007935,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\d"",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~~~ ",AC,0.049007935,780
" format '%d' expects argument of type 'int', but argument 2 has type 'int *' [-Wformat=] printf(""%d"",&amp;arr[N][N]); ~^ ~~~~~~~~~~ %ls 19cse102cie26c.c:4:15: ",WA,0.030966308999999997,780
" unused variable 'a' [-Wunused-variable] int i,j,k,a,N; ^ 19cse102cie26c.c:5:5: ",WA,0.030966308999999997,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;N); ^~~~~~~~~~~~~~ 19cse102cie26c.c:7:5: ",WA,0.030966308999999997,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;i); ^~~~~~~~~~~~~~ 19cse102cie26c.c:8:5: ",WA,0.030966308999999997,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;j); ^~~~~~~~~~~~~~ 19cse102cie26c.c:9:5: ",WA,0.030966308999999997,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ 19cse102cie26c.c:12:9: ",WA,0.030966308999999997,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;i); ^~~~~~~~~~~~~~ 19cse102cie26c.c:17:9: ",WA,0.030966308999999997,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;j); ^~~~~~~~~~~~~~ 19cse102cie26c.c:21:9: ",WA,0.030966308999999997,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",WA,0.030966308999999997,780
